inmate_id,case_number,bond_amount,bond_desc,date_scraped
100162838,T4FR201602679,0,NOLLIE PROSEQUI,2016-07-11
100242834,2D-16-0206,0,CANCELLED,2016-07-11
100242834,D202CR201600169,0,OTHER,2016-07-11
100242834,T4FR201603143,0,NOLLIE PROSEQUI,2016-07-11
100118497,2CC-16-095,0,CANCELLED,2016-07-11
100118497,D202CR201405540,0,SENTENCED,2016-07-11
100001742,RC161029,0,HOLD,2016-07-11
100001742,T4FR201603565,5000,CASH/SURETY,2016-07-11
100162026,D202CR201600157,750,THIRD PARTY,2016-07-11
100162026,T4FR201603426,0,NOLLIE PROSEQUI,2016-07-11
100063838,D202CR201502399,0,HOLD,2016-07-11
100063838,D202CR201503367,0,HOLD,2016-07-11
100063838,D202CR201503368,0,HOLD,2016-07-11
100237878,D202CR201602060,0,RELEASE ON RECOGN,2016-07-11
100237878,T4FR201603227,0,GRAND JURY INDICTMENT,2016-07-11
100227481,D1314CR201400478,5000,CASH/SURETY,2016-07-11
100227481,D202CR201502716,30000,THIRD PARTY,2016-07-11
100227481,M60DR201500056,20000,CASH ONLY,2016-07-11
100227481,M60FR201400155,5000,CASH ONLY,2016-07-11
100227481,T4DV201502111,10000,CASH/SURETY,2016-07-11
100242068,D202CR201600758,0,THIRD PARTY,2016-07-11
100242068,T4CR201604719,0,CREDIT TIME SERVED,2016-07-11
100242068,T4DV201504110,2500,CASH/SURETY,2016-07-11
100242068,T4DV201600800-1,50,CASH/SURETY,2016-07-11
100242068,T4DV201600800-2,0,COURT ORDER RELEASE,2016-07-11
100242068,T4DV201600800-3,0,COURT ORDER RELEASE,2016-07-11
100157690,2ISP116025,0,CANCELLED,2016-07-11
100157690,D202CR201301211,0,CREDIT TIME SERVED,2016-07-11
100157690,T4DV201602046,2500,CASH/SURETY,2016-07-11
100113933,D202CR201502313,0,SENTENCED,2016-07-11
100113933,D202CR201502335,0,SENTENCED,2016-07-11
100044088,D202CR201502564,0,HOLD,2016-07-11
100094723,D202CR201601419,25000,CASH ONLY,2016-07-11
100094723,T4FR201601235,0,GRAND JURY INDICTMENT,2016-07-11
100118056,D202CR201400999,0,HOLD,2016-07-11
100050399,T4DV2016002647,3000,CASH/SURETY,2016-07-11
100102452,D202CR201502269,0,HOLD,2016-07-11
100102452,RC-16-0713,0,HOLD,2016-07-11
100102452,T4CR201604163,0,CREDIT TIME SERVED,2016-07-11
100086096,D202CR200501461,0,HOLD,2016-07-11
100086096,T4DW201600895,100,CASH ONLY,2016-07-11
100108047,T4DV201502949,5000,CASH/SURETY,2016-07-11
100108047,T4TR201245125,0,CREDIT TIME SERVED,2016-07-11
100108047,T4TR201505849,0,RELEASE ON RECOGN,2016-07-11
100185257,D202CR201400315,0,SENTENCED,2016-07-11
100210609,C202CR201101657-1,0,HOLD,2016-07-11
100210609,D117CR201200145,50000,CASH/SURETY,2016-07-11
100210609,D202CR2011101657,10000,CASH ONLY,2016-07-11
100210609,M191MR201400125,0,DISMISSED,2016-07-11
100210609,M191VM201200013,0,HOLD,2016-07-11
100201323,2B16178,0,HOLD,2016-07-11
100243943,D202CR201503418,0,THIRD PARTY,2016-07-11
100243943,T4DV201505786,0,GRAND JURY INDICTMENT,2016-07-11
100022885,15MJ2988,0,HOLD,2016-07-11
100022885,D202CR201403599,0,SENTENCED,2016-07-11
100022885,D202CR201502417,0,DISMISSED,2016-07-11
100022885,D202CR20153034,10000,CASH/SURETY,2016-07-11
100022885,RC-15-1474,0,CANCELLED,2016-07-11
100022885,T4CR201511280,0,GRAND JURY INDICTMENT,2016-07-11
100220976,D202CR201502278,5000,CASH/SURETY,2016-07-11
100246768,T4FR201603587,0,HOLD,2016-07-11
100024104,T4DV201601837,5000,CASH/SURETY,2016-07-11
100090455,T4DV201401655,0,SENTENCED,2016-07-11
100090455,T4DV201505939,0,SENTENCED,2016-07-11
100112732,T4DW201601128,5000,CASH/SURETY,2016-07-11
100199464,T4DV201500109,0,SENTENCED,2016-07-11
100141651,2SOS 16 067,0,HOLD,2016-07-11
100141651,D202CR200703230,0,HOLD,2016-07-11
100141651,D202CR200901989,0,HOLD,2016-07-11
100232761,2C-16-231,0,HOLD,2016-07-11
100240098,D202CR2015001412,0,DISMISSED,2016-07-11
100240098,D202ER201500033,10000,CASH/SURETY,2016-07-11
100240098,T4CR201503683,0,CREDIT TIME SERVED,2016-07-11
100240098,T4CR201506074,0,GRAND JURY INDICTMENT,2016-07-11
100240098,T4CR201506869,0,OTHER,2016-07-11
100135787,D202CR201501834,10000,CASH ONLY,2016-07-11
100135787,D202CR201502090,7500,CASH/SURETY,2016-07-11
100135787,D202CR201502473,1500,CASH/SURETY,2016-07-11
100044159,D202CR201501312,100000,CASH ONLY,2016-07-11
100044159,T4CR200919811,0,DISMISSED,2016-07-11
100172105,D202CR200905103,0,SENTENCED,2016-07-11
100172105,D202CR201003177,0,SENTENCED,2016-07-11
100172105,D202CR201302758,0,SENTENCED,2016-07-11
100172105,SISP216051,0,CANCELLED,2016-07-11
100199346,T4CR201605787,0,CREDIT TIME SERVED,2016-07-11
100199346,T4DV2015004950,7500,CASH/SURETY,2016-07-11
100199346,T4DV2015004950-1,0,CONCURRENT,2016-07-11
100199346,T4DV201504950,0,CONCURRENT,2016-07-11
100203528,D202CR201601345,50000,CASH/SURETY,2016-07-11
100203528,T4CR2016001616,0,COURT ORDER RELEASE,2016-07-11
100203528,T4FR2016001494,0,NOLLIE PROSEQUI,2016-07-11
100203528,T4FR201602012,0,GRAND JURY INDICTMENT,2016-07-11
100048965,M60MR201500636,1000,CASH ONLY,2016-07-11
100048965,T4CR2015016866,0,DISMISSED,2016-07-11
100048965,T4CR201511542,0,DISMISSED,2016-07-11
100048965,T4CR201513830,0,CREDIT TIME SERVED,2016-07-11
100048965,T4CR201516712,0,CREDIT TIME SERVED,2016-07-11
100048965,T4FR201602995,0,NOLLIE PROSEQUI,2016-07-11
100048965,T4FR201603005,0,NOLLIE PROSEQUI,2016-07-11
100048965,T4TR201436712,0,DISMISSED,2016-07-11
100048965,T4TR201510173,0,DISMISSED,2016-07-11
100162061,D202CR2016001787,2500,THIRD PARTY,2016-07-11
100162061,T4CR2015013258,0,DISMISSED,2016-07-11
100162061,T4CR201513258-1,0,COURT ORDER RELEASE,2016-07-11
100162061,T4CR2016002471,250,CASH/SURETY,2016-07-11
100162061,T4FR201602712,0,GRAND JURY INDICTMENT,2016-07-11
100235177,T4FR201603670,2500,OR,2016-07-11
100049291,2CC-16-120,0,HOLD,2016-07-11
100217161,T4CR201514405,10,CASH ONLY,2016-07-11
100217161,T4CR201514405-1,0,HOLD,2016-07-11
100217161,T4CR201605314,10,CASH ONLY,2016-07-11
100217161,T4FR201603439,5000,CASH/SURETY,2016-07-11
100201210,D202CR2016001726,25000,CASH ONLY,2016-07-11
100201210,D202CR201602043,2000,CASH/SURETY,2016-07-11
100201210,D202DV201501403,0,RELEASE ON RECOGN,2016-07-11
100201210,T4CR201604118,100,CASH/SURETY,2016-07-11
100201210,T4DV201601188,2500,CASH/SURETY,2016-07-11
100201210,T4FR201602584,0,GRAND JURY INDICTMENT,2016-07-11
100201210,T4TR201523437-2,200,CASH ONLY,2016-07-11
100201210,T4TR201523437-3,200,CASH ONLY,2016-07-11
100175050,2A16208,0,CANCELLED,2016-07-11
100175050,D202CR2015002928,0,HOLD,2016-07-11
100175050,D202CR201600303,0,HOLD,2016-07-11
100175050,T4CR201505464,500,CASH ONLY,2016-07-11
100126387,T4FR201603424,10000,CASH/SURETY,2016-07-11
100246799,T4DV201602707,5000,CASH/SURETY,2016-07-11
100246656,T4CR2016001244,10,CASH ONLY,2016-07-11
100246656,T4CR2016001661,10,CASH ONLY,2016-07-11
100246036,T4DV201503745,500,CASH/SURETY,2016-07-11
100246036,T4DV201601090,500,CASH/SURETY,2016-07-11
100246036,T4DV201601391,25,CASH ONLY,2016-07-11
100246036,T4DV201601854,7500,CASH/SURETY,2016-07-11
100241947,T4CR2015012418-1,0,CONCURRENT,2016-07-11
100241947,T4CR201512418,0,SENTENCED,2016-07-11
100241947,T4CR201515994,0,CREDIT TIME SERVED,2016-07-11
100241947,T4CR201601126,0,DISMISSED,2016-07-11
100241947,T4CR201604652,5000,CASH/SURETY,2016-07-11
100220181,2B-16-162,0,HOLD,2016-07-11
100220181,D202CR201205613,0,HOLD,2016-07-11
100220181,D202CR201502368,0,HOLD,2016-07-11
100220181,T4FR201603526,1000,CASH/SURETY,2016-07-11
100152162,2E-16-115,0,CANCELLED,2016-07-11
100152162,D202CR201304122,0,HOLD,2016-07-11
100245553,D202CR201601272,200000,CASH ONLY,2016-07-11
100245553,T4FR201601689,0,GRAND JURY INDICTMENT,2016-07-11
100210065,D202CR201501871,0,SENTENCED,2016-07-11
100246348,D202YR201600021,25000,Bond  -  10%,2016-07-11
100246348,T4JS201600018,0,CONCURRENT,2016-07-11
100245043,D202CR201600854,5000,CASH/SURETY,2016-07-11
100245043,D307CR201600196,2500,CASH/SURETY,2016-07-11
100245043,T4FR201601187,0,GRAND JURY INDICTMENT,2016-07-11
100245043,T4FR201602689,0,RELEASE ON RECOGN,2016-07-11
100237108,D202CR201601631,1000,OR,2016-07-11
100237108,RC-16-0506,0,HOLD,2016-07-11
100237108,T4FR201601789,0,NOLLIE PROSEQUI,2016-07-11
100226181,TMP0320522,2500,CASH/SURETY,2016-07-11
100045190,D202CR201205865,0,HOLD,2016-07-11
100045190,RC-16-0880,0,HOLD,2016-07-11
100045190,T4FR201603068,0,NOLLIE PROSEQUI,2016-07-11
100009178,D202CR201503014,20000,OR,2016-07-11
100009178,D202CR201503043,25000,THIRD PARTY,2016-07-11
100009178,M61MR201500495,1161,CASH ONLY,2016-07-11
100009178,M61MR201500495,1161,CASH ONLY,2016-07-11
100009178,T4DV201403866,0,CREDIT TIME SERVED,2016-07-11
100009178,T4DV201403866-1,0,COURT ORDER RELEASE,2016-07-11
100213993,T4CR201515081,250,CASH ONLY,2016-07-11
100213993,T4CR201515081-1,0,CONCURRENT,2016-07-11
100213993,T4FR201603349,0,RELEASE ON RECOGN,2016-07-11
100243612,D202CR201600707,0,HOLD,2016-07-11
100243612,D202CR201600792,3000,CASH ONLY,2016-07-11
100243612,D202CR201600934,25000,CASH/SURETY,2016-07-11
100243612,D202CR201600934-1,0,CONCURRENT,2016-07-11
100243612,D202CR201601822,25000,CASH ONLY,2016-07-11
100243612,T4FR201602754,0,GRAND JURY INDICTMENT,2016-07-11
100088186,D202CR201503235,10000,THIRD PARTY,2016-07-11
100088186,D202CR201503362,2500,THIRD PARTY,2016-07-11
100088186,T4CR201515502,0,DISMISSED,2016-07-11
100088186,T4CR201516021,0,GRAND JURY INDICTMENT,2016-07-11
100188003,D1314CR201500054,0,HOLD,2016-07-11
100188003,D202CR201503317,0,HOLD,2016-07-11
100188003,D202CR201601417,25000,CASH/SURETY,2016-07-11
100188003,T4FR201603514,10000,CASH/SURETY,2016-07-11
100232300,D202CR2016001632,1000,OR,2016-07-11
100232300,D202CR201600708,0,HOLD,2016-07-11
100232300,T4FR201601788,0,NOLLIE PROSEQUI,2016-07-11
100232300,T4FR201602707,0,RELEASE ON RECOGN,2016-07-11
100230487,D202CR201304003,0,HOLD,2016-07-11
100243993,D202CR201600007,10000,CASH ONLY,2016-07-11
100243993,T4CR201502326,0,GRAND JURY INDICTMENT,2016-07-11
100099400,2ISP216148,0,HOLD,2016-07-11
100220444,D202CR201304887,0,OTHER,2016-07-11
100220444,D202CR201404643,0,OTHER,2016-07-11
100220444,RC160810,0,CANCELLED,2016-07-11
100220444,T4DV201602016,0,RELEASE ON RECOGN,2016-07-11
100065758,D202CR201601328,100000,CASH/SURETY,2016-07-11
100065758,D202CR201601526,100000,THIRD PARTY,2016-07-11
100065758,T4FR201602684,0,RELEASE ON RECOGN,2016-07-11
100141855,D202CR201600076,5000,OR,2016-07-11
100141855,T4DV201503146,0,NOLLIE PROSEQUI,2016-07-11
100141855,T4DV201503370,7500,CASH/SURETY,2016-07-11
100141855,T4DV201505975,0,GRAND JURY INDICTMENT,2016-07-11
100166916,T4FR201603625,1000,CASH/SURETY,2016-07-11
100166916,T4TR2015019013,150,CASH ONLY,2016-07-11
100030436,D202CR201304237,0,SENTENCED,2016-07-11
100243214,T4DV201504960,0,OTHER,2016-07-11
100178780,16-283,0,TRANSFER/OTHER FACILITY,2016-07-11
100174320,D202CR201503154,0,HOLD,2016-07-11
100174320,T4FR201603682,15000,CASH/SURETY,2016-07-11
100124667,T4CR201515882,100,CASH ONLY,2016-07-11
100124667,T4CR201604743,150,CASH/SURETY,2016-07-11
100124667,T4FR201603243,0,NOLLIE PROSEQUI,2016-07-11
100116804,2A-15-392,0,CANCELLED,2016-07-11
100116804,D202CR201304682,0,SENTENCED,2016-07-11
100116804,D202CR201402452,0,CONCURRENT,2016-07-11
100116804,D202CR20142452,0,CONCURRENT,2016-07-11
100076950,D1329CR201500098,0,SENTENCED,2016-07-11
100185337,T4CR201603883,250,CASH/SURETY,2016-07-11
100241954,D202CR201502040,7500,OR,2016-07-11
100241954,T4CR201509225,0,GRAND JURY INDICTMENT,2016-07-11
100241954,T4DV201503625,0,DISMISSED,2016-07-11
100084236,D202CR201404469,0,SENTENCED,2016-07-11
100084236,T4CR201602629,0,CREDIT TIME SERVED,2016-07-11
100084236,T4TR201606381,0,RELEASE ON RECOGN,2016-07-11
100235110,2D-16-00186,0,CANCELLED,2016-07-11
100235110,D202CR201600208,0,HOLD,2016-07-11
100012100,D202CR201204868,0,OTHER,2016-07-11
100012100,D202CR201403534,0,OTHER,2016-07-11
100012100,RC-16-0689,0,CANCELLED,2016-07-11
100220148,D202CR201502886,3000,CASH/SURETY,2016-07-11
100220148,T4CR201515505,0,CREDIT TIME SERVED,2016-07-11
100228770,D202CR201600161,0,HOLD,2016-07-11
100228770,T4DV201601702,2500,CASH/SURETY,2016-07-11
100008648,T4CR201214065,350,CASH ONLY,2016-07-11
100008648,T4CR201214065-1,1000,CASH/SURETY,2016-07-11
100008648,T4CR201418135,500,CASH/SURETY,2016-07-11
100008648,T4CR201418135-1,100,CASH ONLY,2016-07-11
100008648,T4PR201404654,100,CASH/SURETY,2016-07-11
100013701,2B-16-103,0,HOLD,2016-07-11
100013701,D202CR200805694,0,HOLD,2016-07-11
100074358,D202CR201601968,0,TRANSFER/OTHER FACILITY,2016-07-11
100074358,II-16-198,0,TRANSFER/OTHER FACILITY,2016-07-11
100074358,RC-16-0888,0,TRANSFER/OTHER FACILITY,2016-07-11
100074358,T4FR201603102,0,TRANSFER/OTHER FACILITY,2016-07-11
100010838,T4DW201600861,0,SENTENCED,2016-07-11
100015908,D202CR201502782,0,HOLD,2016-07-11
100233242,D202CR201501971,75000,OR,2016-07-11
100233242,T4CR201511635,0,NOLLIE PROSEQUI,2016-07-11
100161762,D202CR201401178,0,SENTENCED,2016-07-11
100171143,T4FR201602562,1000,CASH/SURETY,2016-07-11
100217027,D202CR201403365,0,RELEASE ON RECOGN,2016-07-11
100217027,D202CR201502290,0,DISMISSED,2016-07-11
100217027,M60FR201500045,0,DISMISSED,2016-07-11
100217027,MJ00944,0,HOLD,2016-07-11
100217027,T4CR201506103,0,DISMISSED,2016-07-11
100217027,T4TR201419880,0,DISMISSED,2016-07-11
100211509,D202CR201401242,0,SENTENCED,2016-07-11
100211509,D202CR201502062,0,SENTENCED,2016-07-11
100121335,2B-16-126,0,CANCELLED,2016-07-11
100121335,D202CR201502672,0,SENTENCED,2016-07-11
100121335,T4CR201601451,0,DISMISSED,2016-07-11
100189233,D202CR201601484,5000,CASH ONLY,2016-07-11
100189233,T4DV201602511,2500,CASH/SURETY,2016-07-11
100015339,D202CR201405708,0,SENTENCED,2016-07-11
100061640,D202CR201502911,0,HOLD,2016-07-11
100061640,D202CR201601118,15000,CASH/SURETY,2016-07-11
100061640,T4FR201603633,2500,CASH/SURETY,2016-07-11
100213941,D1314CR201400463,0,COURT ORDER RELEASE,2016-07-11
100213941,D202CR201501783,0,UNSECURED BOND,2016-07-11
100213941,D202CR201600619,25000,OR,2016-07-11
100213941,T4CR201512999,0,GRAND JURY INDICTMENT,2016-07-11
100213941,T4DV201504644,0,NOLLIE PROSEQUI,2016-07-11
100114612,D101CR201200429,0,HOLD,2016-07-11
100114612,D202CR201600633,0,HOLD,2016-07-11
100114612,M49MR201502139,0,COURT ORDER RELEASE,2016-07-11
100114612,RC-16-0197,0,HOLD,2016-07-11
100114612,T4FR201600752,0,GRAND JURY INDICTMENT,2016-07-11
100190895,T4DW201002946,5000,CASH/SURETY,2016-07-11
100190895,T4DW201002946-1,0,CONCURRENT,2016-07-11
100190895,T4DW201002946-2,0,CONCURRENT,2016-07-11
100146518,D202CR201602059,10000,OR,2016-07-11
100146518,T4FR201603237,0,GRAND JURY INDICTMENT,2016-07-11
100076001,D202CR201500747,1000000,CASH/SURETY,2016-07-11
100076001,T4CR201502496,0,GRAND JURY INDICTMENT,2016-07-11
100076001,T4TR200026361,0,CREDIT TIME SERVED,2016-07-11
100143993,D202CR201501774,0,SENTENCED,2016-07-11
100154359,T4DV201601580,2500,CASH/SURETY,2016-07-11
100242918,2A-16-215,0,HOLD,2016-07-11
100153458,2B-16-140,0,CANCELLED,2016-07-11
100153458,D202CR201601373,0,HOLD,2016-07-11
100153458,T4CR201604513,0,CREDIT TIME SERVED,2016-07-11
100153458,T4FR201602898,0,NOLLIE PROSEQUI,2016-07-11
100218739,D202CR201600980,10000,CASH ONLY,2016-07-11
100218739,T4CR201508732,0,CREDIT TIME SERVED,2016-07-11
100218739,T4FR201601356,0,GRAND JURY INDICTMENT,2016-07-11
100236488,D202CR201305675,0,HOLD,2016-07-11
100053267,D202CR201305762,0,SENTENCED,2016-07-11
100142015,D202CR201502078,0,HOLD,2016-07-11
100244088,D202CR201600053,0,HOLD,2016-07-11
100072933,D202CR201502028,0,SENTENCED,2016-07-11
100043377,D202CR201400628,100000,CASH ONLY,2016-07-11
100043377,T4CR201401443,0,GRAND JURY INDICTMENT,2016-07-11
100043377,T4CR2016000044,0,DISMISSED,2016-07-11
100246693,2ISP216152,0,HOLD,2016-07-11
100130586,D202CR201205242,0,HOLD,2016-07-11
100035577,D202CR201501367,50000,CASH/SURETY,2016-07-11
100035577,D202CR201601163,20000,CASH/SURETY,2016-07-11
100035577,T4FR201600741,0,GRAND JURY INDICTMENT,2016-07-11
100035577,T4TR201600122,0,CREDIT TIME SERVED,2016-07-11
100192884,2B-15-214,0,CANCELLED,2016-07-11
100192884,D202CR201204999,0,CREDIT TIME SERVED,2016-07-11
100192884,D202CR201402604,0,SENTENCED,2016-07-11
100192884,D5202CR201300919,0,CREDIT TIME SERVED,2016-07-11
100209806,D202CR201400550,0,SENTENCED,2016-07-11
100209806,D202CR201400550-1,0,CONCURRENT,2016-07-11
100209806,D202CR2016000822,2500,CASH/SURETY,2016-07-11
100209806,T4FR201600669,0,NOLLIE PROSEQUI,2016-07-11
100149640,2A-16-051,0,THIRD PARTY,2016-07-11
100149640,D202CR201103383,0,THIRD PARTY,2016-07-11
100149640,D202CR201203173,0,THIRD PARTY,2016-07-11
100149640,D202CR201204684,0,THIRD PARTY,2016-07-11
100236013,T4CR201511383,250,CASH/SURETY,2016-07-11
100236013,T4DV201402660,2500,CASH/SURETY,2016-07-11
100236013,T4DV201402660-2,0,CONCURRENT,2016-07-11
100236013,T4DV201602066-1,100,CASH ONLY,2016-07-11
100236013,T4FR201603512,10000,OR,2016-07-11
100221571,D202CR201600979,5000,CASH/SURETY,2016-07-11
100221571,D202CR201600979-2,1000,CASH/SURETY,2016-07-11
100221571,D202CR201601171,2500,CASH/SURETY,2016-07-11
100221571,T4FR201603595,2500,CASH/SURETY,2016-07-11
100092163,D202CR201401944,0,CONCURRENT,2016-07-11
100092163,D202CR201601640,0,SENTENCED,2016-07-11
100092163,D202CR201601659,0,CONCURRENT,2016-07-11
100092163,T4FR201601948,0,GRAND JURY INDICTMENT,2016-07-11
100092163,T4FR201601948-1,0,GRAND JURY INDICTMENT,2016-07-11
100092163,T4FR201602490,0,GRAND JURY INDICTMENT,2016-07-11
100092163,T4FR201602496,25000,CASH/SURETY,2016-07-11
100092163,T4FR201602497,0,GRAND JURY INDICTMENT,2016-07-11
100195945,T4CR201602529,1000,CASH/SURETY,2016-07-11
100195945,T4CR201602529-1,1000,CASH/SURETY,2016-07-11
100170767,D202CR201600429,10000,CASH ONLY,2016-07-11
100170767,T4DV201504345,0,CONCURRENT,2016-07-11
100170767,T4DV201504355,0,CREDIT TIME SERVED,2016-07-11
100170767,T4DV201504355-1,0,CREDIT TIME SERVED,2016-07-11
100170767,T4FR201600481,0,GRAND JURY INDICTMENT,2016-07-11
100242264,D202CR201502271,10000,THIRD PARTY,2016-07-11
100242264,D202CR201502411-1,0,NOLLIE PROSEQUI,2016-07-11
100242264,D202CR201502411-2,0,CONCURRENT,2016-07-11
100154465,D202CR201304278,0,SENTENCED,2016-07-11
100154465,D202CR201401319,1000,CASH ONLY,2016-07-11
100154465,T4FR201602894,0,NOLLIE PROSEQUI,2016-07-11
100127896,D202CR201405323,0,SENTENCED,2016-07-11
100192271,2RR-16-114,0,HOLD,2016-07-11
100192271,D202CR201000702,0,HOLD,2016-07-11
100219349,2B-16-156,0,CANCELLED,2016-07-11
100219349,D202CR201303593,0,SENTENCED,2016-07-11
100219349,D202CR201404618,0,SENTENCED,2016-07-11
100219349,T4TR201505541,100,CASH ONLY,2016-07-11
100012075,D202CR201402726,0,SENTENCED,2016-07-11
100097111,T4FR201603393,10000,CASH/SURETY,2016-07-11
100046260,D202CR201400603,0,HOLD,2016-07-11
100046260,D202CR201402675,0,HOLD,2016-07-11
100046260,T4FR201603683,7500,CASH/SURETY,2016-07-11
100244414,T4DW201600132,0,HOLD,2016-07-11
100235784,D202CR201403873,0,SENTENCED,2016-07-11
100109586,T4FR201603569,7500,CASH/SURETY,2016-07-11
100134355,D202CR201403126,50000,CASH ONLY,2016-07-11
100134355,D202CR201403126-1,0,CONCURRENT,2016-07-11
100134355,D202CR201601088,0,CONCURRENT,2016-07-11
100134355,T4FR201601428,0,NOLLIE PROSEQUI,2016-07-11
100203029,T4FR201602766,0,HOLD,2016-07-11
100203029,T4FR201603662,1000,CASH/SURETY,2016-07-11
100130298,T4DV2016000479,0,HOLD,2016-07-11
100016748,D202CR201600919,0,HOLD,2016-07-11
100016748,RC-16-0889,0,HOLD,2016-07-11
100205190,2SOS15131,0,CANCELLED,2016-07-11
100205190,D202CR201201757,0,SENTENCED,2016-07-11
100205190,RC-15-2004,0,CANCELLED,2016-07-11
100012975,D202CR201204717,0,CONCURRENT,2016-07-11
100012975,D202CR201204717-1,0,HOLD,2016-07-11
100012975,D202CR201204869,0,CONCURRENT,2016-07-11
100012975,D202CR201204869-1,0,HOLD,2016-07-11
100012975,D202CR201205762,0,CONCURRENT,2016-07-11
100012975,D202CR201205762-1,0,HOLD,2016-07-11
100012975,D202CR201300097,0,CONCURRENT,2016-07-11
100012975,D202CR201300097-1,0,HOLD,2016-07-11
100012975,D202CR201300518,0,CONCURRENT,2016-07-11
100012975,D202CR201300518-1,0,HOLD,2016-07-11
100012975,D202CR201300973,0,HOLD,2016-07-11
100012975,D202CR201300973-1,0,HOLD,2016-07-11
100228694,T4CR201603169,100,CASH ONLY,2016-07-11
100228694,T4FR201602247,0,RELEASE ON RECOGN,2016-07-11
100228694,T4FR201603491,10000,CASH/SURETY,2016-07-11
100226551,D202CR201300701,0,SENTENCED,2016-07-11
100226551,M59MR201400604,0,CASH ONLY,2016-07-11
100215859,D202CR201601208,0,THIRD PARTY,2016-07-11
100098277,D202CR201002703,0,HOLD,2016-07-11
100078447,D202CR201500432,0,SENTENCED,2016-07-11
100220624,D1113CR201300089,5000,CASH ONLY,2016-07-11
100220624,T4DV201601747,100,CASH/SURETY,2016-07-11
100101812,D202CR201301725,0,HOLD,2016-07-11
100101812,D202CR201400695,0,HOLD,2016-07-11
100101812,D202CR201405984,0,HOLD,2016-07-11
100101812,D202CR201601633,2000,OR,2016-07-11
100101812,RC-16-0502,0,HOLD,2016-07-11
100101812,T4CR201512145,0,DISMISSED,2016-07-11
100101812,T4FR201601775,0,NOLLIE PROSEQUI,2016-07-11
100191924,2ISP116057,0,CANCELLED,2016-07-11
100191924,D202CR201002266,0,HOLD,2016-07-11
100191924,D202CR201002817,0,HOLD,2016-07-11
100191924,D202CR201201767,0,HOLD,2016-07-11
100191924,D202CR201304502,0,HOLD,2016-07-11
100237300,D1314CR201600066,0,RELEASE ON RECOGN,2016-07-11
100237300,D1314CR201600072,0,RELEASE ON RECOGN,2016-07-11
100237300,D202CR2016001300,15000,OR,2016-07-11
100237300,D202CR201601236,5000,CASH/SURETY,2016-07-11
